Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-08-06,651.4,663.4,754.8,653.8,550.6,498.2,584,580.2,605.2,685,719.2,721.9,478,561.2,558.4,648.6,570.1,630.9,898.4,740.8,707.8,664,509.6,629.4,887.8,766.6,574.8,488.8,519.4,619,,509.6,753.8254791
2020-08-07,651.4,673.6,759.6,653.8,550.6,498.4,584,580.2,605.2,697.4,719.6,724.1,478,561.8,558.4,661.4,570.1,630.9,898.4,740.8,708.4,664,509.6,630.6,887.8,770.2,574.8,488.8,519.4,619,,509.6,758.3940913
2020-08-08,652.3,673.8,759.6,654.6,550.6,498.4,584,580.2,606,701.6,720,724.3,478,569,558.4,661.4,570.1,630.9,899,750.6,708.8,673.2,519.4,635,888,786.6,574.8,488.8,519.4,661.4,,519.4,758.8366976
2020-08-09,654.3,673.8,759.6,654.8,550.6,503.6,584,583,606,704.6,723,731.7,478,570.6,558.4,662,570.1,630.9,899,755.6,708.8,673.8,521,635,888,794.8,574.8,488.8,534.4,690.4,,521,759.2
2020-08-10,656.3,695.4,774.2,654.8,550.6,503.8,584,583,618.8,704.6,723,731.9,478,570.6,558.4,662,570.1,630.9,904.4,755.6,709.2,673.8,521,635,888,796.8,574.8,488.8,535.4,690.4,,521,772.6102061
2020-08-11,663.3,695.6,776.8,656.6,550.6,503.8,584,583.6,621.2,712.2,725.6,731.9,478,570.6,558.6,662,570.1,630.9,930.6,755.6,709.4,673.8,521,635,888,798.2,574.8,498.6,535.4,690.4,,521,775.3536694
2020-08-12,663.5,695.6,776.8,659,550.6,512,584,583.6,623.8,713.2,727,734.9,478,570.6,562.2,667.2,570.3,630.9,932.6,755.6,709.4,682,521,635.2,889.6,798.4,574.8,498.6,535.4,690.4,,521,775.4956311
2020-08-13,663.5,695.6,778,659,550.6,512.8,612.8,585.6,623.8,713.2,727.8,734.9,478,570.6,571.4,667.6,570.5,646.7,936.2,758.6,709.4,686.8,522,637.8,891.4,799.2,574.8,499,535.6,690.4,,522,776.8177446
2020-08-14,694.5,695.6,778,659.6,550.6,512.8,612.8,623,623.8,719.4,727.8,734.9,478,570.6,576.4,676.8,583.5,647.1,936.4,758.6,723,687.6,522,639.2,891.4,799.2,574.8,500.6,535.6,690.4,,522,777.0593777
2020-08-15,698.5,699.4,778,659.6,555.2,512.8,617.8,632.4,635.6,724.4,727.8,734.9,478,570.6,585.2,678.8,583.5,647.1,936.8,758.6,731.2,688.4,522,640.8,891.4,799.2,574.8,528.6,535.8,690.4,,528.6,777.2138656
2020-08-16,703.5,713,778,659.6,561.4,512.8,618.2,633.8,636.6,724.4,728,734.9,478.2,577.6,585.2,678.8,583.5,647.1,937.2,758.6,733,688.4,522,658,892,799.6,574.8,547.4,535.8,700.8,,535.8,777.4098868
2020-08-17,705.5,714.6,803.4,659.6,565.2,512.8,621.4,634.4,636.6,725.6,728,734.9,478.2,581.2,585.2,678.8,583.5,647.1,938.2,768.4,733,688.4,522,658,892,804.8,579.8,547.4,536,701.8,,536,800.6153782
2020-08-18,705.8,715.2,803.4,660.8,565.2,512.8,645.2,634.4,638.8,726.2,728,734.9,478.2,581.7,585.2,678.8,583.5,647.1,938.2,768.4,733,688.6,522,658,892,804.8,594,551,536,718.8,,536,800.7855146
2020-08-19,711.8,715.2,803.4,660.8,565.2,512.8,652.8,634.4,640.6,728,728.4,734.9,478.2,582.7,585.2,678.8,583.7,647.9,938.2,768.4,733,696.2,522,658,892,822.2,594,571,536,725.6,,536,801.0366293
2020-08-20,712.5,721.8,803.4,666,579,512.8,652.8,635.8,640.6,733.2,728.4,737.5,478.8,584.7,585.2,678.8,583.9,647.9,938.2,768.8,733,696.2,537.4,667.2,892,822.2,594,571,540.2,725.6,,540.2,801.1487954
2020-08-21,712.8,721.8,803.4,675.6,579,512.8,657.6,635.8,640.6,734.8,728.4,737.5,478.8,584.7,585.2,678.8,583.9,648.1,938.2,769,733,696.4,537.4,667.2,892.6,822.8,594,572.2,540.2,729.8,,540.2,801.2410774
