Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-01-01,0.4,3.2,0.5,0,0.6,0,0,4.6,16,0,0,0,1.2,0,2,0,0,0,0,0,0,0,3.2,0,0,0,2.8,0,0,0,0,0,3.2
2020-01-02,0.4,3.2,0.5,0,0.6,0,0,4.6,21.2,0,0,0,2.2,1,3.2,0,0,0,0.2,0,0,0,3.2,0.2,0,0,2.8,0,1.6,0.2,0,0,3.2
2020-01-03,14.4,3.2,12.3,0,0.6,0,0,14.4,21.2,6,0,0,2.2,1,3.2,0,2.4,0,0.2,0,9.4,0,3.2,20.2,0,0.4,2.8,0,3.8,0.2,0,0,11.7410558
2020-01-04,17,3.4,17.4,0,1.2,0,0,26,21.2,6.6,0,0,2.2,3.2,3.2,0,14.6,0,0.2,0,9.4,0,3.2,31.2,1.4,0.6,2.8,1,4,0.2,0,0,16.84
2020-01-05,17,3.9,17.4,9.4,11.2,0,0,28.2,21.2,6.6,0.8,0,2.2,5,3.2,1.8,14.6,0.2,1.6,0,9.4,0,3.2,31.2,7.2,21.4,2.8,1.2,4,0.2,0,0,20.44
2020-01-06,17.5,5.3,17.4,9.6,13.8,0,0,28.2,21.2,14.2,0.8,0.6,2.4,7.4,3.2,1.8,14.6,0.2,2.2,0,9.4,0.6,3.2,31.2,7.2,38.4,2.8,1.2,4.6,0.8,0,0.02,20.61822299
2020-01-07,17.5,6.5,17.4,9.6,14,0,0,28.2,21.2,14.2,1.6,1.6,2.6,7.4,3.8,2.6,14.6,0.2,2.2,0,9.4,1.2,3.2,31.2,10,38.4,5.8,2.4,5,1.2,9.8,0.3,20.71105591
2020-01-08,24.4,12.2,20.5,9.6,14,0,0.4,29.6,21.4,14.2,1.6,3.2,2.6,7.4,3.8,2.6,14.6,0.2,6.4,0.2,9.4,1.2,3.2,31.8,35,38.6,6.2,2.4,9.4,1.2,14.6,0.48,28.01137663
2020-01-09,24.4,19.5,25.1,9.6,14,1.8,2.4,32.2,21.4,15.8,1.6,3.2,16.4,8.6,3.8,2.6,14.6,2.2,6.4,2.8,9.4,2,3.2,31.8,35.2,38.6,6.2,2.4,10,1.2,14.6,2.02,30.46
2020-01-10,24.4,27.9,25.1,9.8,14,6,2.4,33.6,25.6,28.4,1.6,3.2,17.2,13,10.6,2.6,15.2,2.2,6.4,3,10.4,2,3.2,31.8,35.2,44.6,6.8,2.4,11.6,1.2,14.6,2.22,31.12
2020-01-11,24.4,27.9,25.1,10.4,38.4,6,2.4,33.6,31.4,30,2.2,3.2,18.2,13,13.8,2.6,15.2,5.4,6.4,3.4,10.4,2,3.2,31.8,35.2,81.4,7.2,2.4,11.6,1.2,14.6,2.4,33.56567291
2020-01-12,24.4,28.1,25.1,11.8,60.6,6,2.4,33.6,31.4,53,11.4,3.2,18.2,20.6,13.8,2.6,15.2,12.4,6.4,3.4,10.4,2,3.2,31.8,35.2,108.6,12,2.4,11.6,1.2,14.6,2.42,40.84517648
2020-01-13,24.4,28.1,25.1,17.4,62,6,3.2,33.6,31.6,96.6,16.4,3.2,18.2,31.2,13.8,2.6,15.2,12.4,7.2,11.4,10.4,2,3.2,31.8,35.2,112.2,12,2.4,11.6,2,15.2,2.66,45.89236898
2020-01-14,29.2,28.1,25.1,17.6,62,6,4.8,33.6,46.4,100,19.6,3.2,18.2,31.2,14,2.6,15.2,12.4,7.2,11.6,10.4,2,3.8,32.4,35.2,112.4,17.6,2.4,11.6,2,15.2,2.66,49.37527546
2020-01-15,29.2,28.1,25.1,17.6,62,6,6.2,35.6,46.4,101.8,19.6,3.2,18.2,31.2,14.2,3.8,15.2,13.8,7.2,11.6,18.8,2,7,32.4,36.6,112.4,26.8,2.4,11.6,2,15.2,3.26,50.13321234
2020-01-16,29.2,37,25.1,17.6,62,6,7,35.6,46.8,101.8,19.6,3.2,18.2,31.2,14.2,4,15.2,13.8,7.2,11.6,26.8,2,7,42.6,36.6,112.4,26.8,2.4,11.6,2,15.2,3.28,51.14720515
2020-01-17,31.7,37,25.1,17.6,62,7.4,7.2,35.6,46.8,101.8,19.6,3.2,18.2,31.2,14.2,4,15.2,16.4,8,11.6,27.2,2,7.2,45.4,36.6,112.4,26.8,2.4,11.6,2,15.2,3.28,51.34741321
2020-01-18,31.7,37,25.1,17.6,65,7.4,7.4,35.6,47.2,101.8,19.6,3.6,18.2,31.2,14.2,4,15.2,16.4,8,11.6,37.2,2,7.2,51.2,36.6,112.6,27,2.4,19.4,2,15.2,3.64,53.21011745
2020-01-19,32.3,43.6,25.1,17.6,81.4,7.4,7.4,35.6,47.2,126,19.6,4.2,18.2,32.2,14.2,4.2,24.8,16.4,34.2,11.6,37.2,2,7.2,62.8,40.2,113,27,2.4,19.4,2,15.2,4.2,62.3696319
2020-01-20,32.3,43.6,25.6,17.6,82.6,7.4,7.4,35.6,47.2,135.8,19.6,4.6,18.2,32.2,14.2,4.2,25,16.4,34.2,11.6,37.2,2,7.2,63.6,40.2,113,27,2.4,19.6,12.2,15.2,4.86,63.34665565
2020-01-21,32.3,44.1,25.6,17.6,82.6,7.8,7.4,35.6,47.2,137.2,19.6,4.6,18.2,32.2,16.6,4.2,25,16.4,34.2,11.6,37.2,8.4,8.4,63.6,40.2,113,27,2.4,19.6,12.4,15.2,7.44,63.41054563
2020-01-22,32.3,44.1,25.6,17.6,82.6,7.8,7.4,35.6,47.2,137.2,19.6,4.6,18.2,32.2,16.6,4.2,25,16.8,44.4,11.6,37.2,9,16.4,63.6,47.6,113,27.4,2.4,26.2,12.4,15.2,7.44,63.67911825
2020-01-23,32.3,44.2,30.9,17.6,82.6,7.8,7.8,41,47.2,137.2,19.6,4.6,18.2,32.2,16.6,11.2,25,32.4,54,29.4,37.2,9,16.4,63.6,52.8,113,27.4,2.4,26.2,14,15.6,7.92,65.18544114
2020-01-24,32.3,49.3,31.4,17.8,82.6,7.8,8,45.6,47.2,137.2,21.2,4.6,18.2,32.2,16.6,11.2,25,32.6,54,29.4,37.2,9,16.4,63.6,52.8,113,31.8,2.4,26.2,21.2,17.2,8.1,65.7653537
2020-01-25,32.3,53,32.1,17.8,82.6,7.8,8,46,47.2,137.4,39.6,4.6,18.2,32.8,16.6,11.2,25,32.6,54,29.4,37.2,9,16.4,63.6,52.8,113,33.2,2.4,26.2,21.2,17.4,8.1,66.41881207
2020-01-26,35.2,60.2,32.1,17.8,86.4,7.8,8,46,48,137.6,40.4,5.4,18.2,32.8,19.6,11.2,25,32.6,54,29.4,37.2,9,16.4,63.8,52.8,114.4,33.2,2.4,26.2,22,17.4,8.1,67.30161483
2020-01-27,39,60.2,32.4,17.8,86.4,7.8,8,46.2,52.2,137.6,40.4,14,18.2,32.8,24.4,11.2,25,32.6,54,47.8,37.2,12.2,16.4,66.2,52.8,114.4,33.2,2.4,26.2,36.4,17.4,11.3,68.93316338
